,Temperature,std_temperature
606,8.523076923076944,3.4910594804867325
607,8.130769230769221,3.405659777270554
608,7.792307692307694,3.3356258783023014
609,7.515384615384611,3.285334415584237
610,7.334615384615366,3.287004715542708
611,7.196153846153852,3.35801749273012
612,7.0499999999999865,3.405714152551398
613,6.930769230769214,3.440206712135511
614,7.253846153846153,3.4233100724082606
615,8.992307692307723,3.4038670818807115
616,11.526923076923119,3.7214752152577577
617,13.634615384615412,4.215366949450371
618,15.19999999999999,4.565597603981486
619,16.080769230769214,4.636258069703292
620,16.38076923076921,4.547254768090956
621,16.226923076923054,4.380064264706965
622,15.538461538461602,4.099850042424768
623,14.007692307692311,3.8347804031966084
624,12.065384615384598,3.718615831691102
625,10.80384615384615,3.5752420275494017
626,10.300000000000017,3.4235091375392606
627,10.06153846153846,3.3818601061808837
628,9.850000000000028,3.3971077022580163
629,9.45384615384613,3.3520187394508447
630,8.876923076923086,3.210455142533878
631,8.311538461538458,3.144756953453843
632,7.880769230769241,3.17470791890693
633,7.653846153846143,3.2414902836903985
634,7.600000000000011,3.373640741373013
635,7.488461538461544,3.4700346886941547
636,7.238461538461541,3.4631178416544226
637,6.973076923076925,3.4223340530068613
638,7.176923076923052,3.245181042715491
639,8.784615384615366,2.9877775711747376
640,11.138461538461543,3.161218705452646
641,12.976923076923072,3.5047142853907824
642,14.32692307692308,3.6683087232250355
643,15.073076923076922,3.691024147748056
644,15.434615384615395,3.725859582650644
645,15.48461538461543,3.7022915826502594
646,15.107692307692288,3.5988063864853035
647,13.650000000000011,3.343045850052846
648,11.423076923076893,3.113859103832175
649,9.8923076923077,3.002211530534461
650,9.234615384615388,2.9547526060506253
651,8.942307692307708,3.0000617277600092
652,8.826923076923068,3.0598595949390783
653,8.588461538461537,3.04569884944022
654,8.280769230769234,2.9681594246890395
655,8.026923076923087,2.922720701041462
656,7.819230769230797,2.977747097686064
657,7.596153846153846,3.007794811756552
658,7.3192307692307645,2.9582802812144466
659,7.003846153846155,2.9894258088580603
660,6.688461538461527,3.038228041084084
661,6.4192307692307535,2.9914272575205696
662,6.711538461538455,2.811998103365885
663,8.58846153846153,2.8135044708348
664,11.18076923076922,3.322562598691291
665,13.176923076923096,3.9006476195436894
666,14.561538461538454,4.326668378701939
667,15.35769230769232,4.542521733982536
668,15.750000000000014,4.552184660707998
